k_index,band_index,distance_bohr_inv,kx,ky,kz,gradscf_hartree,pyscf_hartree,difference_ev
1.500000000000000000e+01,7.000000000000000000e+00,6.888643252514122794e-01,7.654048058349026407e-02,6.123238446679221125e-01,0.000000000000000000e+00,6.273768114602544799e-01,6.273768114604193480e-01,-4.486290070026231138e-12
1.600000000000000000e+01,0.000000000000000000e+00,7.143778187792423351e-01,1.020539741113203475e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.435618892206030284e-02,-5.435618892386970963e-02,4.923646706777146215e-11
1.600000000000000000e+01,1.000000000000000000e+00,7.143778187792423351e-01,1.020539741113203475e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.435612343153542469e-02,-5.435612342962558435e-02,-5.196940319881353917e-11
1.600000000000000000e+01,2.000000000000000000e+00,7.143778187792423351e-01,1.020539741113203475e-01,6.123238446679221125e-01,0.000000000000000000e+00,1.142988092623208607e-01,1.142988092624476898e-01,-3.451195702859404260e-12
1.600000000000000000e+01,3.000000000000000000e+00,7.143778187792423351e-01,1.020539741113203475e-01,6.123238446679221125e-01,0.000000000000000000e+00,1.142988099357896553e-01,1.142988099357188092e-01,1.927820775040733194e-12
1.600000000000000000e+01,4.000000000000000000e+00,7.143778187792423351e-01,1.020539741113203475e-01,6.123238446679221125e-01,0.000000000000000000e+00,3.894609710583431528e-01,3.894609710587290108e-01,-1.049973140631391579e-11
1.600000000000000000e+01,5.000000000000000000e+00,7.143778187792423351e-01,1.020539741113203475e-01,6.123238446679221125e-01,0.000000000000000000e+00,3.894622860827217092e-01,3.894622860823890864e-01,9.051127979662348258e-12
1.600000000000000000e+01,6.000000000000000000e+00,7.143778187792423351e-01,1.020539741113203475e-01,6.123238446679221125e-01,0.000000000000000000e+00,6.230365849522048194e-01,6.230365849523457067e-01,-3.833738787113324453e-12
1.600000000000000000e+01,7.000000000000000000e+00,7.143778187792423351e-01,1.020539741113203475e-01,6.123238446679221125e-01,0.000000000000000000e+00,6.230366844830971251e-01,6.230366844833541418e-01,-6.993778796034157907e-12
1.700000000000000000e+01,0.000000000000000000e+00,7.398913123070723907e-01,1.275674676391504447e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.379836933723219916e-02,-5.379836933905949442e-02,4.972323709304619796e-11
1.700000000000000000e+01,1.000000000000000000e+00,7.398913123070723907e-01,1.275674676391504447e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.379830338877996526e-02,-5.379830338685314545e-02,-5.243143820728803954e-11
1.700000000000000000e+01,2.000000000000000000e+00,7.398913123070723907e-01,1.275674676391504447e-01,6.123238446679221125e-01,0.000000000000000000e+00,1.099612941223486046e-01,1.099612941225037444e-01,-4.221568745187141129e-12
1.700000000000000000e+01,3.000000000000000000e+00,7.398913123070723907e-01,1.275674676391504447e-01,6.123238446679221125e-01,0.000000000000000000e+00,1.099612943404452980e-01,1.099612943403174975e-01,3.477630071958885461e-12
1.700000000000000000e+01,4.000000000000000000e+00,7.398913123070723907e-01,1.275674676391504447e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.035594876873896952e-01,4.035594876877930948e-01,-1.097706058548168942e-11
1.700000000000000000e+01,5.000000000000000000e+00,7.398913123070723907e-01,1.275674676391504447e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.035608345304853573e-01,4.035608345301839317e-01,8.202207097724724197e-12
1.700000000000000000e+01,6.000000000000000000e+00,7.398913123070723907e-01,1.275674676391504447e-01,6.123238446679221125e-01,0.000000000000000000e+00,6.173840896013479407e-01,6.173840896015353463e-01,-5.099567433134193218e-12
1.700000000000000000e+01,7.000000000000000000e+00,7.398913123070723907e-01,1.275674676391504447e-01,6.123238446679221125e-01,0.000000000000000000e+00,6.173842388773946865e-01,6.173842388777729395e-01,-1.029278805964940545e-11
1.800000000000000000e+01,0.000000000000000000e+00,7.654048058349024464e-01,1.530809611669805281e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.318764331267594736e-02,-5.318764331452210253e-02,5.023644148742040851e-11
1.800000000000000000e+01,1.000000000000000000e+00,7.654048058349024464e-01,1.530809611669805281e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.318757685823840425e-02,-5.318757685629250942e-02,-5.295049592624856761e-11
1.800000000000000000e+01,2.000000000000000000e+00,7.654048058349024464e-01,1.530809611669805281e-01,6.123238446679221125e-01,0.000000000000000000e+00,1.055603865385314616e-01,1.055603865383491075e-01,4.962108713816891943e-12
1.800000000000000000e+01,3.000000000000000000e+00,7.654048058349024464e-01,1.530809611669805281e-01,6.123238446679221125e-01,0.000000000000000000e+00,1.055603870955969525e-01,1.055603870957853574e-01,-5.126757069922231232e-12
1.800000000000000000e+01,4.000000000000000000e+00,7.654048058349024464e-01,1.530809611669805281e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.194097049738298999e-01,4.194097049742676053e-01,-1.191057144853765235e-11
1.800000000000000000e+01,5.000000000000000000e+00,7.654048058349024464e-01,1.530809611669805281e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.194110872726982131e-01,4.194110872724146066e-01,7.717325241671384054e-12
1.800000000000000000e+01,6.000000000000000000e+00,7.654048058349024464e-01,1.530809611669805281e-01,6.123238446679221125e-01,0.000000000000000000e+00,6.103911173314908734e-01,6.103911173316899363e-01,-5.416779862327967626e-12
1.800000000000000000e+01,7.000000000000000000e+00,7.654048058349024464e-01,1.530809611669805281e-01,6.123238446679221125e-01,0.000000000000000000e+00,6.103913202215397460e-01,6.103913202220165868e-01,-1.297549888940246528e-11
1.900000000000000000e+01,0.000000000000000000e+00,7.909182993627326130e-01,1.785944546948106393e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.256373190554852748e-02,-5.256373190741483320e-02,5.078476582931250483e-11
1.900000000000000000e+01,1.000000000000000000e+00,7.909182993627326130e-01,1.785944546948106393e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.256366492889475578e-02,-5.256366492692807896e-02,-5.351600260805532316e-11
1.900000000000000000e+01,2.000000000000000000e+00,7.909182993627326130e-01,1.785944546948106393e-01,6.123238446679221125e-01,0.000000000000000000e+00,1.013835586667754668e-01,1.013835586665508409e-01,6.112381403488600561e-12
1.900000000000000000e+01,3.000000000000000000e+00,7.909182993627326130e-01,1.785944546948106393e-01,6.123238446679221125e-01,0.000000000000000000e+00,1.013835601733233949e-01,1.013835601735542102e-01,-6.280806098036723109e-12
1.900000000000000000e+01,4.000000000000000000e+00,7.909182993627326130e-01,1.785944546948106393e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.364246437332867656e-01,4.364246437337606088e-01,-1.289392997903835205e-11
1.900000000000000000e+01,5.000000000000000000e+00,7.909182993627326130e-01,1.785944546948106393e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.364260651521398859e-01,4.364260651518516165e-01,7.844210213348894787e-12
1.900000000000000000e+01,6.000000000000000000e+00,7.909182993627326130e-01,1.785944546948106393e-01,6.123238446679221125e-01,0.000000000000000000e+00,6.020589223015100355e-01,6.020589223016331593e-01,-3.350367466437097533e-12
1.900000000000000000e+01,7.000000000000000000e+00,7.909182993627326130e-01,1.785944546948106393e-01,6.123238446679221125e-01,0.000000000000000000e+00,6.020591766393262878e-01,6.020591766398440958e-01,-1.409027399771201336e-11
2.000000000000000000e+01,0.000000000000000000e+00,8.164317928905626687e-01,2.041079482226406949e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.196984032881352134e-02,-5.196984033069716735e-02,5.125661931773824458e-11
2.000000000000000000e+01,1.000000000000000000e+00,8.164317928905626687e-01,2.041079482226406949e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.196977284976485312e-02,-5.196977284777735961e-02,-5.408245337447277654e-11
2.000000000000000000e+01,2.000000000000000000e+00,8.164317928905626687e-01,2.041079482226406949e-01,6.123238446679221125e-01,0.000000000000000000e+00,9.766511718855967750e-02,9.766511718831098754e-02,6.767198489467176071e-12
2.000000000000000000e+01,3.000000000000000000e+00,8.164317928905626687e-01,2.041079482226406949e-01,6.123238446679221125e-01,0.000000000000000000e+00,9.766511966449550886e-02,9.766511966477924023e-02,-7.720723946269890118e-12
2.000000000000000000e+01,4.000000000000000000e+00,8.164317928905626687e-01,2.041079482226406949e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.539904621553149666e-01,4.539904621558297215e-01,-1.400719455197078650e-11
2.000000000000000000e+01,5.000000000000000000e+00,8.164317928905626687e-01,2.041079482226406949e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.539919294921186954e-01,4.539919294917758030e-01,9.330577024428291687e-12
2.000000000000000000e+01,6.000000000000000000e+00,8.164317928905626687e-01,2.041079482226406949e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.924554808872725120e-01,5.924554808871901335e-01,2.241634499636002346e-12
2.000000000000000000e+01,7.000000000000000000e+00,8.164317928905626687e-01,2.041079482226406949e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.924557750018066837e-01,5.924557750022838576e-01,-1.298456210166514381e-11
2.100000000000000000e+01,0.000000000000000000e+00,8.419452864183927243e-01,2.296214417504707783e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.144974110363561420e-02,-5.144974110553674623e-02,5.173243796152890619e-11
2.100000000000000000e+01,1.000000000000000000e+00,8.419452864183927243e-01,2.296214417504707783e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.144967318010158080e-02,-5.144967317809628904e-02,-5.456676877975969927e-11
2.100000000000000000e+01,2.000000000000000000e+00,8.419452864183927243e-01,2.296214417504707783e-01,6.123238446679221125e-01,0.000000000000000000e+00,9.458927806390245163e-02,9.458927806364786361e-02,6.927692873285454905e-12
2.100000000000000000e+01,3.000000000000000000e+00,8.419452864183927243e-01,2.296214417504707783e-01,6.123238446679221125e-01,0.000000000000000000e+00,9.458928140260466910e-02,9.458928140294819986e-02,-9.347948181265094358e-12
2.100000000000000000e+01,4.000000000000000000e+00,8.419452864183927243e-01,2.296214417504707783e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.714046724278422307e-01,4.714046724284203793e-01,-1.573222595263407021e-11
2.100000000000000000e+01,5.000000000000000000e+00,8.419452864183927243e-01,2.296214417504707783e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.714062021046777073e-01,4.714062021042101369e-01,1.272323948142455906e-11
2.100000000000000000e+01,6.000000000000000000e+00,8.419452864183927243e-01,2.296214417504707783e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.817964903585955971e-01,5.817964903581842595e-01,1.119306714440887829e-11
2.100000000000000000e+01,7.000000000000000000e+00,8.419452864183927243e-01,2.296214417504707783e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.817967967028321308e-01,5.817967967032330323e-01,-1.090908649351159559e-11
2.200000000000000000e+01,0.000000000000000000e+00,8.674587799462227800e-01,2.551349352783008895e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.104403505192479235e-02,-5.104403505383966339e-02,5.210629546736442142e-11
2.200000000000000000e+01,1.000000000000000000e+00,8.674587799462227800e-01,2.551349352783008895e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.104396677858277082e-02,-5.104396677656371228e-02,-5.494138155328377535e-11
2.200000000000000000e+01,2.000000000000000000e+00,8.674587799462227800e-01,2.551349352783008895e-01,6.123238446679221125e-01,0.000000000000000000e+00,9.229500983946978265e-02,9.229500983922117596e-02,6.764932686401506439e-12
2.200000000000000000e+01,3.000000000000000000e+00,8.674587799462227800e-01,2.551349352783008895e-01,6.123238446679221125e-01,0.000000000000000000e+00,9.229501384610976078e-02,9.229501384650809492e-02,-1.083922423232010933e-11
2.200000000000000000e+01,4.000000000000000000e+00,8.674587799462227800e-01,2.551349352783008895e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.876771341424668837e-01,4.876771341431486717e-01,-1.855239550170443455e-11
2.200000000000000000e+01,5.000000000000000000e+00,8.674587799462227800e-01,2.551349352783008895e-01,6.123238446679221125e-01,0.000000000000000000e+00,4.876787644396481380e-01,4.876787644389942167e-01,1.779410674239360064e-11
2.200000000000000000e+01,6.000000000000000000e+00,8.674587799462227800e-01,2.551349352783008895e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.706636913073547257e-01,5.706636913065497030e-01,2.190578403889575570e-11
2.200000000000000000e+01,7.000000000000000000e+00,8.674587799462227800e-01,2.551349352783008895e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.706639548619895086e-01,5.706639548623234637e-01,-9.087380828713065610e-12
2.300000000000000000e+01,0.000000000000000000e+00,8.929722734740528356e-01,2.806484288061309451e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.078595198613902739e-02,-5.078595198806334227e-02,5.236327529839580712e-11
2.300000000000000000e+01,1.000000000000000000e+00,8.929722734740528356e-01,2.806484288061309451e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.078588348880627712e-02,-5.078588348677839925e-02,-5.518136786132263880e-11
2.300000000000000000e+01,2.000000000000000000e+00,8.929722734740528356e-01,2.806484288061309451e-01,6.123238446679221125e-01,0.000000000000000000e+00,9.087978819348337123e-02,9.087978819324354918e-02,6.525890462973340816e-12
2.300000000000000000e+01,3.000000000000000000e+00,8.929722734740528356e-01,2.806484288061309451e-01,6.123238446679221125e-01,0.000000000000000000e+00,9.087979261932339903e-02,9.087979261976174283e-02,-1.192794260537445502e-11
2.300000000000000000e+01,4.000000000000000000e+00,8.929722734740528356e-01,2.806484288061309451e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.008590966015924462e-01,5.008590966025224800e-01,-2.530750970815470322e-11
2.300000000000000000e+01,5.000000000000000000e+00,8.929722734740528356e-01,2.806484288061309451e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.008608937178348208e-01,5.008608937169314324e-01,2.458245272714036264e-11
2.300000000000000000e+01,6.000000000000000000e+00,8.929722734740528356e-01,2.806484288061309451e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.606955174855526858e-01,5.606955174842630507e-01,3.509275788109407382e-11
2.300000000000000000e+01,7.000000000000000000e+00,8.929722734740528356e-01,2.806484288061309451e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.606956508466746092e-01,5.606956508470480882e-01,-1.016288201721767070e-11
2.400000000000000000e+01,0.000000000000000000e+00,9.184857670018828912e-01,3.061619223339610563e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.069737498857915248e-02,-5.069737499050876867e-02,5.250753142691012214e-11
2.400000000000000000e+01,1.000000000000000000e+00,9.184857670018828912e-01,3.061619223339610563e-01,6.123238446679221125e-01,0.000000000000000000e+00,-5.069730641410025163e-02,-5.069730641206915411e-02,-5.526897891319520654e-11
2.400000000000000000e+01,2.000000000000000000e+00,9.184857670018828912e-01,3.061619223339610563e-01,6.123238446679221125e-01,0.000000000000000000e+00,9.040161921529799027e-02,9.040161921506270626e-02,6.402404195894336148e-12
2.400000000000000000e+01,3.000000000000000000e+00,9.184857670018828912e-01,3.061619223339610563e-01,6.123238446679221125e-01,0.000000000000000000e+00,9.040162378370267260e-02,9.040162378415676769e-02,-1.235655701863032832e-11
2.400000000000000000e+01,4.000000000000000000e+00,9.184857670018828912e-01,3.061619223339610563e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.065405654366321730e-01,5.065405654377854727e-01,-3.138288299490402719e-11
2.400000000000000000e+01,5.000000000000000000e+00,9.184857670018828912e-01,3.061619223339610563e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.065424929652830865e-01,5.065424929642231566e-01,2.884216249059961436e-11
2.400000000000000000e+01,6.000000000000000000e+00,9.184857670018828912e-01,3.061619223339610563e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.561074245790490478e-01,5.561074245774582092e-01,4.328892283731034190e-11
2.400000000000000000e+01,7.000000000000000000e+00,9.184857670018828912e-01,3.061619223339610563e-01,6.123238446679221125e-01,0.000000000000000000e+00,5.561074400680731111e-01,5.561074400685164232e-01,-1.206313552162608666e-11
2.500000000000000000e+01,0.000000000000000000e+00,9.365265312871706715e-01,3.189186690978760841e-01,5.995670979040070847e-01,0.000000000000000000e+00,-5.407631837640795164e-02,-5.407631837634885308e-02,-1.608153725859150152e-12
2.500000000000000000e+01,1.000000000000000000e+00,9.365265312871706715e-01,3.189186690978760841e-01,5.995670979040070847e-01,0.000000000000000000e+00,-4.739652975960440690e-02,-4.739652975955932490e-02,-1.226743543138064775e-12
2.500000000000000000e+01,2.000000000000000000e+00,9.365265312871706715e-01,3.189186690978760841e-01,5.995670979040070847e-01,0.000000000000000000e+00,8.791368909902613771e-02,8.791368909917463004e-02,-4.040682133777833986e-12
2.500000000000000000e+01,3.000000000000000000e+00,9.365265312871706715e-01,3.189186690978760841e-01,5.995670979040070847e-01,0.000000000000000000e+00,9.338517603365543984e-02,9.338517603370577458e-02,-1.369677953197402341e-12
2.500000000000000000e+01,4.000000000000000000e+00,9.365265312871706715e-01,3.189186690978760841e-01,5.995670979040070847e-01,0.000000000000000000e+00,4.993450414907035229e-01,4.993450414906045465e-01,2.693284577392851583e-12
2.500000000000000000e+01,5.000000000000000000e+00,9.365265312871706715e-01,3.189186690978760841e-01,5.995670979040070847e-01,0.000000000000000000e+00,5.097374845245620234e-01,5.097374845247463204e-01,-5.014977452015853537e-12
2.500000000000000000e+01,6.000000000000000000e+00,9.365265312871706715e-01,3.189186690978760841e-01,5.995670979040070847e-01,0.000000000000000000e+00,5.567943952313564315e-01,5.567943952312156553e-01,3.830717716359098007e-12
2.500000000000000000e+01,7.000000000000000000e+00,9.365265312871706715e-01,3.189186690978760841e-01,5.995670979040070847e-01,0.000000000000000000e+00,5.586549749693145994e-01,5.586549749684237565e-01,2.424107173191277666e-11
2.600000000000000000e+01,0.000000000000000000e+00,9.545672955724584519e-01,3.316754158617911674e-01,5.868103511400920569e-01,0.000000000000000000e+00,-5.716544315444568175e-02,-5.716544315438576440e-02,-1.630434122671569888e-12
2.600000000000000000e+01,1.000000000000000000e+00,9.545672955724584519e-01,3.316754158617911674e-01,5.868103511400920569e-01,0.000000000000000000e+00,-4.454296233627439566e-02,-4.454296233622967449e-02,-1.216925063186829028e-12
2.600000000000000000e+01,2.000000000000000000e+00,9.545672955724584519e-01,3.316754158617911674e-01,5.868103511400920569e-01,0.000000000000000000e+00,8.562160802132319504e-02,8.562160802145241112e-02,-3.516148724075272446e-12
2.600000000000000000e+01,3.000000000000000000e+00,9.545672955724584519e-01,3.316754158617911674e-01,5.868103511400920569e-01,0.000000000000000000e+00,9.714078486371825749e-02,9.714078486376626076e-02,-1.306235467358647581e-12
2.600000000000000000e+01,4.000000000000000000e+00,9.545672955724584519e-01,3.316754158617911674e-01,5.868103511400920569e-01,0.000000000000000000e+00,4.868150297172644803e-01,4.868150297171245922e-01,3.806549150325286439e-12
2.600000000000000000e+01,5.000000000000000000e+00,9.545672955724584519e-01,3.316754158617911674e-01,5.868103511400920569e-01,0.000000000000000000e+00,5.124911926576576349e-01,5.124911926578447074e-01,-5.090504220871514687e-12
2.600000000000000000e+01,6.000000000000000000e+00,9.545672955724584519e-01,3.316754158617911674e-01,5.868103511400920569e-01,0.000000000000000000e+00,5.578898735071348147e-01,5.578898735070136894e-01,3.295988192861021909e-12
2.600000000000000000e+01,7.000000000000000000e+00,9.545672955724584519e-01,3.316754158617911674e-01,5.868103511400920569e-01,0.000000000000000000e+00,5.651710531799850612e-01,5.651710531792603076e-01,1.972154988359005542e-11
2.700000000000000000e+01,0.000000000000000000e+00,9.726080598577462322e-01,3.444321626257061952e-01,5.740536043761770291e-01,0.000000000000000000e+00,-5.996357650731469480e-02,-5.996357650725192556e-02,-1.708037877670761064e-12
2.700000000000000000e+01,1.000000000000000000e+00,9.726080598577462322e-01,3.444321626257061952e-01,5.740536043761770291e-01,0.000000000000000000e+00,-4.212655342708201273e-02,-4.212655342703652828e-02,-1.237694924622135541e-12
2.700000000000000000e+01,2.000000000000000000e+00,9.726080598577462322e-01,3.444321626257061952e-01,5.740536043761770291e-01,0.000000000000000000e+00,8.353234021455394065e-02,8.353234021466332537e-02,-2.976509960601578272e-12
2.700000000000000000e+01,3.000000000000000000e+00,9.726080598577462322e-01,3.444321626257061952e-01,5.740536043761770291e-01,0.000000000000000000e+00,1.015984076693038640e-01,1.015984076693510763e-01,-1.284710338234784254e-12
2.700000000000000000e+01,4.000000000000000000e+00,9.726080598577462322e-01,3.444321626257061952e-01,5.740536043761770291e-01,0.000000000000000000e+00,4.717697839847294072e-01,4.717697839845755303e-01,4.187204065357815406e-12
2.700000000000000000e+01,5.000000000000000000e+00,9.726080598577462322e-01,3.444321626257061952e-01,5.740536043761770291e-01,0.000000000000000000e+00,5.147909160458333799e-01,5.147909160460245603e-01,-5.202283838777891574e-12
2.700000000000000000e+01,6.000000000000000000e+00,9.726080598577462322e-01,3.444321626257061952e-01,5.740536043761770291e-01,0.000000000000000000e+00,5.593457248569887463e-01,5.593457248568941553e-01,2.573952282600908177e-12
2.700000000000000000e+01,7.000000000000000000e+00,9.726080598577462322e-01,3.444321626257061952e-01,5.740536043761770291e-01,0.000000000000000000e+00,5.731168335014010795e-01,5.731168335008436365e-01,1.516879625697084409e-11
2.800000000000000000e+01,0.000000000000000000e+00,9.906488241430340125e-01,3.571889093896212231e-01,5.612968576122618902e-01,0.000000000000000000e+00,-6.246971872027951705e-02,-6.246971872021611638e-02,-1.725220217585423925e-12
2.800000000000000000e+01,1.000000000000000000e+00,9.906488241430340125e-01,3.571889093896212231e-01,5.612968576122618902e-01,0.000000000000000000e+00,-4.012205497533093829e-02,-4.012205497528464893e-02,-1.259597687590277073e-12
2.800000000000000000e+01,2.000000000000000000e+00,9.906488241430340125e-01,3.571889093896212231e-01,5.612968576122618902e-01,0.000000000000000000e+00,8.165150626519042387e-02,8.165150626528078215e-02,-2.458773960096026033e-12
2.800000000000000000e+01,3.000000000000000000e+00,9.906488241430340125e-01,3.571889093896212231e-01,5.612968576122618902e-01,0.000000000000000000e+00,1.066492966883942350e-01,1.066492966884416416e-01,-1.289997212054680534e-12
2.800000000000000000e+01,4.000000000000000000e+00,9.906488241430340125e-01,3.571889093896212231e-01,5.612968576122618902e-01,0.000000000000000000e+00,4.557526085286571216e-01,4.557526085285045214e-01,4.152461751684211681e-12
2.800000000000000000e+01,5.000000000000000000e+00,9.906488241430340125e-01,3.571889093896212231e-01,5.612968576122618902e-01,0.000000000000000000e+00,5.166592797691006433e-01,5.166592797692948213e-01,-5.283852749142004809e-12
2.800000000000000000e+01,6.000000000000000000e+00,9.906488241430340125e-01,3.571889093896212231e-01,5.612968576122618902e-01,0.000000000000000000e+00,5.610758589203572733e-01,5.610758589202928803e-01,1.752221037451322534e-12
2.800000000000000000e+01,7.000000000000000000e+00,9.906488241430340125e-01,3.571889093896212231e-01,5.612968576122618902e-01,0.000000000000000000e+00,5.812528193380190888e-01,5.812528193376339525e-01,1.048009444641144349e-11
2.900000000000000000e+01,0.000000000000000000e+00,1.008689588428321793e+00,3.699456561535362509e-01,5.485401108483468624e-01,0.000000000000000000e+00,-6.468299689163370392e-02,-6.468299689157164245e-02,-1.688778551612567572e-12
2.900000000000000000e+01,1.000000000000000000e+00,1.008689588428321793e+00,3.699456561535362509e-01,5.485401108483468624e-01,0.000000000000000000e+00,-3.849307218965145744e-02,-3.849307218960584809e-02,-1.241093629220640394e-12
2.900000000000000000e+01,2.000000000000000000e+00,1.008689588428321793e+00,3.699456561535362509e-01,5.485401108483468624e-01,0.000000000000000000e+00,7.998360424840418592e-02,7.998360424847650307e-02,-1.967849962534232998e-12
2.900000000000000000e+01,3.000000000000000000e+00,1.008689588428321793e+00,3.699456561535362509e-01,5.485401108483468624e-01,0.000000000000000000e+00,1.121426607285325311e-01,1.121426607285808119e-01,-1.313788144244213494e-12
2.900000000000000000e+01,4.000000000000000000e+00,1.008689588428321793e+00,3.699456561535362509e-01,5.485401108483468624e-01,0.000000000000000000e+00,4.396543464760286901e-01,4.396543464758820852e-01,3.989323930955985211e-12
2.900000000000000000e+01,5.000000000000000000e+00,1.008689588428321793e+00,3.699456561535362509e-01,5.485401108483468624e-01,0.000000000000000000e+00,5.181437199317500131e-01,5.181437199319439690e-01,-5.277810607633551917e-12
2.900000000000000000e+01,6.000000000000000000e+00,1.008689588428321793e+00,3.699456561535362509e-01,5.485401108483468624e-01,0.000000000000000000e+00,5.629675721070689365e-01,5.629675721070217520e-01,1.283955070546227642e-12
2.900000000000000000e+01,7.000000000000000000e+00,1.008689588428321793e+00,3.699456561535362509e-01,5.485401108483468624e-01,0.000000000000000000e+00,5.890114840823843512e-01,5.890114840821650821e-01,5.966614739597175954e-12
3.000000000000000000e+01,0.000000000000000000e+00,1.026730352713609573e+00,3.827024029174512787e-01,5.357833640844318346e-01,0.000000000000000000e+00,-6.660265579156758597e-02,-6.660265579150415061e-02,-1.726164302196119538e-12
3.000000000000000000e+01,1.000000000000000000e+00,1.026730352713609573e+00,3.827024029174512787e-01,5.357833640844318346e-01,0.000000000000000000e+00,-3.719690767653897889e-02,-3.719690767649252994e-02,-1.263940476799477539e-12
3.000000000000000000e+01,2.000000000000000000e+00,1.026730352713609573e+00,3.827024029174512787e-01,5.357833640844318346e-01,0.000000000000000000e+00,7.853219914409642621e-02,7.853219914415177083e-02,-1.506003770981869405e-12
3.000000000000000000e+01,3.000000000000000000e+00,1.026730352713609573e+00,3.827024029174512787e-01,5.357833640844318346e-01,0.000000000000000000e+00,1.178819270483984355e-01,1.178819270484492976e-01,-1.384028039279977758e-12
3.000000000000000000e+01,4.000000000000000000e+00,1.026730352713609573e+00,3.827024029174512787e-01,5.357833640844318346e-01,0.000000000000000000e+00,4.241172826486308556e-01,4.241172826484964631e-01,3.657006147991079381e-12
3.000000000000000000e+01,5.000000000000000000e+00,1.026730352713609573e+00,3.827024029174512787e-01,5.357833640844318346e-01,0.000000000000000000e+00,5.193026789134513876e-01,5.193026789136483412e-01,-5.359379517997665152e-12
3.000000000000000000e+01,6.000000000000000000e+00,1.026730352713609573e+00,3.827024029174512787e-01,5.357833640844318346e-01,0.000000000000000000e+00,5.648973373076986437e-01,5.648973373076643378e-01,9.335108630559631356e-13
3.000000000000000000e+01,7.000000000000000000e+00,1.026730352713609573e+00,3.827024029174512787e-01,5.357833640844318346e-01,0.000000000000000000e+00,5.960930014713939906e-01,5.960930014713463621e-01,1.296039353563133427e-12
3.100000000000000000e+01,0.000000000000000000e+00,1.044771116998897353e+00,3.954591496813663620e-01,5.230266173205168068e-01,0.000000000000000000e+00,-6.822805101318327181e-02,-6.822805101311946174e-02,-1.736360415991633693e-12
3.100000000000000000e+01,1.000000000000000000e+00,1.044771116998897353e+00,3.954591496813663620e-01,5.230266173205168068e-01,0.000000000000000000e+00,-3.618925311324090732e-02,-3.618925311319554083e-02,-1.234485036945770094e-12
3.100000000000000000e+01,2.000000000000000000e+00,1.044771116998897353e+00,3.954591496813663620e-01,5.230266173205168068e-01,0.000000000000000000e+00,7.730008344137004328e-02,7.730008344141059418e-02,-1.103446092981199109e-12
3.100000000000000000e+01,3.000000000000000000e+00,1.044771116998897353e+00,3.954591496813663620e-01,5.230266173205168068e-01,0.000000000000000000e+00,1.236208040746642201e-01,1.236208040747171499e-01,-1.440295482077444810e-12
3.100000000000000000e+01,4.000000000000000000e+00,1.044771116998897353e+00,3.954591496813663620e-01,5.230266173205168068e-01,0.000000000000000000e+00,4.096902870090604054e-01,4.096902870089348392e-01,3.416831023030078942e-12
3.100000000000000000e+01,5.000000000000000000e+00,1.044771116998897353e+00,3.954591496813663620e-01,5.230266173205168068e-01,0.000000000000000000e+00,5.201933986630130624e-01,5.201933986632130136e-01,-5.440948428361779194e-12
