k_index,band_index,distance_bohr_inv,kx,ky,kz,gradscf_hartree,pyscf_hartree,difference_ev
1.600000000000000000e+01,0.000000000000000000e+00,1.087488521438544131e+00,1.553555030626491418e-01,9.321330183758949062e-01,0.000000000000000000e+00,3.107640485529587424e-02,3.107640485197481900e-02,9.037051678116875019e-11
1.600000000000000000e+01,1.000000000000000000e+00,1.087488521438544131e+00,1.553555030626491418e-01,9.321330183758949062e-01,0.000000000000000000e+00,3.107692760957804154e-02,3.107692761214062363e-02,-6.973141106444349098e-11
1.600000000000000000e+01,2.000000000000000000e+00,1.087488521438544131e+00,1.553555030626491418e-01,9.321330183758949062e-01,0.000000000000000000e+00,2.363616292390406937e-01,2.363616292384778939e-01,1.531456292086227112e-11
1.600000000000000000e+01,3.000000000000000000e+00,1.087488521438544131e+00,1.553555030626491418e-01,9.321330183758949062e-01,0.000000000000000000e+00,2.363616313956931614e-01,2.363616313955380077e-01,4.221946379031419131e-12
1.600000000000000000e+01,4.000000000000000000e+00,1.087488521438544131e+00,1.553555030626491418e-01,9.321330183758949062e-01,0.000000000000000000e+00,8.686123958829876646e-01,8.686123958834993664e-01,-1.392411510622956126e-11
1.600000000000000000e+01,5.000000000000000000e+00,1.087488521438544131e+00,1.553555030626491418e-01,9.321330183758949062e-01,0.000000000000000000e+00,8.686160262519877495e-01,8.686160262504428742e-01,4.203819954506060778e-11
1.600000000000000000e+01,6.000000000000000000e+00,1.087488521438544131e+00,1.553555030626491418e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.110290907486080281e+00,1.110290907485330436e+00,2.040431187404522738e-11
1.600000000000000000e+01,7.000000000000000000e+00,1.087488521438544131e+00,1.553555030626491418e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.110291201048100307e+00,1.110291201047215015e+00,2.409001819420145598e-11
1.700000000000000000e+01,0.000000000000000000e+00,1.126327397204206493e+00,1.941943788283114480e-01,9.321330183758949062e-01,0.000000000000000000e+00,3.377521506018179437e-02,3.377521505678519192e-02,9.242626102095875762e-11
1.700000000000000000e+01,1.000000000000000000e+00,1.126327397204206493e+00,1.941943788283114480e-01,9.321330183758949062e-01,0.000000000000000000e+00,3.377573719932778357e-02,3.377573720196546531e-02,-7.177497661275551121e-11
1.700000000000000000e+01,2.000000000000000000e+00,1.126327397204206493e+00,1.941943788283114480e-01,9.321330183758949062e-01,0.000000000000000000e+00,2.279708912941501853e-01,2.279708912934926834e-01,1.789153627421740453e-11
1.700000000000000000e+01,3.000000000000000000e+00,1.126327397204206493e+00,1.941943788283114480e-01,9.321330183758949062e-01,0.000000000000000000e+00,2.279708951744225387e-01,2.279708951743892320e-01,9.063212262679254244e-13
1.700000000000000000e+01,4.000000000000000000e+00,1.126327397204206493e+00,1.941943788283114480e-01,9.321330183758949062e-01,0.000000000000000000e+00,8.879626308825467884e-01,8.879626308830560477e-01,-1.385765154963657944e-11
1.700000000000000000e+01,5.000000000000000000e+00,1.126327397204206493e+00,1.941943788283114480e-01,9.321330183758949062e-01,0.000000000000000000e+00,8.879662487536291726e-01,8.879662487521019498e-01,4.155784929513860691e-11
1.700000000000000000e+01,6.000000000000000000e+00,1.126327397204206493e+00,1.941943788283114480e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.106232040660968252e+00,1.106232040660227289e+00,2.016262621370711493e-11
1.700000000000000000e+01,7.000000000000000000e+00,1.126327397204206493e+00,1.941943788283114480e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.106232500814944508e+00,1.106232500813989050e+00,2.599933491087255370e-11
1.800000000000000000e+01,0.000000000000000000e+00,1.165166272969868855e+00,2.330332545939737265e-01,9.321330183758949062e-01,0.000000000000000000e+00,3.685354446468697143e-02,3.685354446119339100e-02,9.506516632477552550e-11
1.800000000000000000e+01,1.000000000000000000e+00,1.165166272969868855e+00,2.330332545939737265e-01,9.321330183758949062e-01,0.000000000000000000e+00,3.685406644947913229e-02,3.685406645220960786e-02,-7.430002531252238005e-11
1.800000000000000000e+01,2.000000000000000000e+00,1.165166272969868855e+00,2.330332545939737265e-01,9.321330183758949062e-01,0.000000000000000000e+00,2.190685983598497366e-01,2.190685983590643371e-01,2.137180978308623803e-11
1.800000000000000000e+01,3.000000000000000000e+00,1.165166272969868855e+00,2.330332545939737265e-01,9.321330183758949062e-01,0.000000000000000000e+00,2.190686046125746855e-01,2.190686046126636422e-01,-2.420632941823917455e-12
1.800000000000000000e+01,4.000000000000000000e+00,1.165166272969868855e+00,2.330332545939737265e-01,9.321330183758949062e-01,0.000000000000000000e+00,9.093973431149466879e-01,9.093973431154229736e-01,-1.296039353563133386e-11
1.800000000000000000e+01,5.000000000000000000e+00,1.165166272969868855e+00,2.330332545939737265e-01,9.321330183758949062e-01,0.000000000000000000e+00,9.094009243351488525e-01,9.094009243336222958e-01,4.153972287061324985e-11
1.800000000000000000e+01,6.000000000000000000e+00,1.165166272969868855e+00,2.330332545939737265e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.101006595735745330e+00,1.101006595735110949e+00,1.726239828964975260e-11
1.800000000000000000e+01,7.000000000000000000e+00,1.165166272969868855e+00,2.330332545939737265e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.101007259252445802e+00,1.101007259251508774e+00,2.549783716567096851e-11
1.900000000000000000e+01,0.000000000000000000e+00,1.204005148735531217e+00,2.718721303596360328e-01,9.321330183758949062e-01,0.000000000000000000e+00,4.015305511590496618e-02,4.015305511229275842e-02,9.829318042566646247e-11
1.900000000000000000e+01,1.000000000000000000e+00,1.204005148735531217e+00,2.718721303596360328e-01,9.321330183758949062e-01,0.000000000000000000e+00,4.015357767430764724e-02,4.015357767714140824e-02,-7.711056519856364845e-11
1.900000000000000000e+01,2.000000000000000000e+00,1.204005148735531217e+00,2.718721303596360328e-01,9.321330183758949062e-01,0.000000000000000000e+00,2.102103392045018004e-01,2.102103392035652163e-01,2.548575288265406273e-11
1.900000000000000000e+01,3.000000000000000000e+00,1.204005148735531217e+00,2.718721303596360328e-01,9.321330183758949062e-01,0.000000000000000000e+00,2.102103485070542788e-01,2.102103485072748801e-01,-6.002867588647892499e-12
1.900000000000000000e+01,4.000000000000000000e+00,1.204005148735531217e+00,2.718721303596360328e-01,9.321330183758949062e-01,0.000000000000000000e+00,9.319777251662653139e-01,9.319777251666720996e-01,-1.106920324348559481e-11
1.900000000000000000e+01,5.000000000000000000e+00,1.204005148735531217e+00,2.718721303596360328e-01,9.321330183758949062e-01,0.000000000000000000e+00,9.319812366972560769e-01,9.319812366957158645e-01,4.191131457338309544e-11
1.900000000000000000e+01,6.000000000000000000e+00,1.204005148735531217e+00,2.718721303596360328e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.094458210848061830e+00,1.094458210847603530e+00,1.247098007344665284e-11
1.900000000000000000e+01,7.000000000000000000e+00,1.204005148735531217e+00,2.718721303596360328e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.094459112112384114e+00,1.094459112111517030e+00,2.359456259050832529e-11
2.000000000000000000e+01,0.000000000000000000e+00,1.242844024501193356e+00,3.107110061252982836e-01,9.321330183758949062e-01,0.000000000000000000e+00,4.346522948422517491e-02,4.346522948048492374e-02,1.017774190899002114e-10
2.000000000000000000e+01,1.000000000000000000e+00,1.242844024501193356e+00,3.107110061252982836e-01,9.321330183758949062e-01,0.000000000000000000e+00,4.346575350771791912e-02,4.346575351067077236e-02,-8.035123003323789892e-11
2.000000000000000000e+01,2.000000000000000000e+00,1.242844024501193356e+00,3.107110061252982836e-01,9.321330183758949062e-01,0.000000000000000000e+00,2.019346517457708268e-01,2.019346517446773404e-01,2.975528112606454737e-11
2.000000000000000000e+01,3.000000000000000000e+00,1.242844024501193356e+00,3.107110061252982836e-01,9.321330183758949062e-01,0.000000000000000000e+00,2.019346647325752087e-01,2.019346647329387512e-01,-9.892496184714405800e-12
2.000000000000000000e+01,4.000000000000000000e+00,1.242844024501193356e+00,3.107110061252982836e-01,9.321330183758949062e-01,0.000000000000000000e+00,9.548287244872265545e-01,9.548287244875629520e-01,-9.153844385306045807e-12
2.000000000000000000e+01,5.000000000000000000e+00,1.242844024501193356e+00,3.107110061252982836e-01,9.321330183758949062e-01,0.000000000000000000e+00,9.548321266119454975e-01,9.548321266103786398e-01,4.263637155439743602e-11
2.000000000000000000e+01,6.000000000000000000e+00,1.242844024501193356e+00,3.107110061252982836e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.086410453088110684e+00,1.086410453087862438e+00,6.755114206450270287e-12
2.000000000000000000e+01,7.000000000000000000e+00,1.242844024501193356e+00,3.107110061252982836e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.086411621550532391e+00,1.086411621549758344e+00,2.106290529846658776e-11
2.100000000000000000e+01,0.000000000000000000e+00,1.281682900266855718e+00,3.495498818909605898e-01,9.321330183758949062e-01,0.000000000000000000e+00,4.652912004958412867e-02,4.652912004570345511e-02,1.055985071432302134e-10
2.100000000000000000e+01,1.000000000000000000e+00,1.281682900266855718e+00,3.495498818909605898e-01,9.321330183758949062e-01,0.000000000000000000e+00,4.652964635023994211e-02,4.652964635330741200e-02,-8.347010795313239371e-11
2.100000000000000000e+01,2.000000000000000000e+00,1.281682900266855718e+00,3.495498818909605898e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.947612749944402366e-01,1.947612749931978415e-01,3.380729227517072791e-11
2.100000000000000000e+01,3.000000000000000000e+00,1.281682900266855718e+00,3.495498818909605898e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.947612920746465970e-01,1.947612920751580767e-01,-1.391807296472110836e-11
2.100000000000000000e+01,4.000000000000000000e+00,1.281682900266855718e+00,3.495498818909605898e-01,9.321330183758949062e-01,0.000000000000000000e+00,9.771823973703085420e-01,9.771823973705862088e-01,-7.555697956320271212e-12
2.100000000000000000e+01,5.000000000000000000e+00,1.281682900266855718e+00,3.495498818909605898e-01,9.321330183758949062e-01,0.000000000000000000e+00,9.771856481234247882e-01,9.771856481218454960e-01,4.297473147887079797e-11
2.100000000000000000e+01,6.000000000000000000e+00,1.281682900266855718e+00,3.495498818909605898e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.076678360282017577e+00,1.076678360281937419e+00,2.181213084551473830e-12
2.100000000000000000e+01,7.000000000000000000e+00,1.281682900266855718e+00,3.495498818909605898e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.076679816519336974e+00,1.076679816518617328e+00,1.958258062889564052e-11
2.200000000000000000e+01,0.000000000000000000e+00,1.320521776032518080e+00,3.883887576566228961e-01,9.321330183758949062e-01,0.000000000000000000e+00,4.904411941942214692e-02,4.904411941541221565e-02,1.091157887688383284e-10
2.200000000000000000e+01,1.000000000000000000e+00,1.320521776032518080e+00,3.883887576566228961e-01,9.321330183758949062e-01,0.000000000000000000e+00,4.904464835356579094e-02,4.904464835673386786e-02,-8.620776450722794698e-11
2.200000000000000000e+01,2.000000000000000000e+00,1.320521776032518080e+00,3.883887576566228961e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.891820963898926122e-01,1.891820963885274265e-01,3.714859652934514651e-11
2.200000000000000000e+01,3.000000000000000000e+00,1.320521776032518080e+00,3.883887576566228961e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.891821174330161059e-01,1.891821174336683620e-01,-1.774879068108020475e-11
2.200000000000000000e+01,4.000000000000000000e+00,1.320521776032518080e+00,3.883887576566228961e-01,9.321330183758949062e-01,0.000000000000000000e+00,9.984088938757749165e-01,9.984088938760335985e-01,-7.039094857347553789e-12
2.200000000000000000e+01,5.000000000000000000e+00,1.320521776032518080e+00,3.883887576566228961e-01,9.321330183758949062e-01,0.000000000000000000e+00,9.984119579567849456e-01,9.984119579552300783e-01,4.231009591294098308e-11
2.200000000000000000e+01,6.000000000000000000e+00,1.320521776032518080e+00,3.883887576566228961e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.065087197567998745e+00,1.065087197567991861e+00,1.873063867620379113e-13
2.200000000000000000e+01,7.000000000000000000e+00,1.320521776032518080e+00,3.883887576566228961e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.065088945708547508e+00,1.065088945707825197e+00,1.965508632699707523e-11
2.300000000000000000e+01,0.000000000000000000e+00,1.359360651798180442e+00,4.272276334222851468e-01,9.321330183758949062e-01,0.000000000000000000e+00,5.070965107325099697e-02,5.070965106914916698e-02,1.116164800856492357e-10
2.300000000000000000e+01,1.000000000000000000e+00,1.359360651798180442e+00,4.272276334222851468e-01,9.321330183758949062e-01,0.000000000000000000e+00,5.071018217954082613e-02,5.071018218278157408e-02,-8.818524413279128682e-11
2.300000000000000000e+01,2.000000000000000000e+00,1.359360651798180442e+00,4.272276334222851468e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.856279285184892491e-01,1.856279285170427118e-01,3.936228612450455847e-11
2.300000000000000000e+01,3.000000000000000000e+00,1.359360651798180442e+00,4.272276334222851468e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.856279525388414009e-01,1.856279525395946040e-01,-2.049569926436057676e-11
2.300000000000000000e+01,4.000000000000000000e+00,1.359360651798180442e+00,4.272276334222851468e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.018030683418017945e+00,1.018030683418391646e+00,-1.016892415872612359e-11
2.300000000000000000e+01,5.000000000000000000e+00,1.359360651798180442e+00,4.272276334222851468e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.018033565347171709e+00,1.018033565345622726e+00,4.214997916296698709e-11
2.300000000000000000e+01,6.000000000000000000e+00,1.359360651798180442e+00,4.272276334222851468e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.051502590158217121e+00,1.051502590158124750e+00,2.513530867516379661e-12
2.300000000000000000e+01,7.000000000000000000e+00,1.359360651798180442e+00,4.272276334222851468e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.051504586853167389e+00,1.051504586852441969e+00,1.973967630811541572e-11
2.400000000000000000e+01,0.000000000000000000e+00,1.398199527563842803e+00,4.660665091879474531e-01,9.321330183758949062e-01,0.000000000000000000e+00,5.129423239145342733e-02,5.129423238730652229e-02,1.128430348118651712e-10
2.400000000000000000e+01,1.000000000000000000e+00,1.398199527563842803e+00,4.660665091879474531e-01,9.321330183758949062e-01,0.000000000000000000e+00,5.129476434793787953e-02,5.129476435119321998e-02,-8.858232612004991578e-11
2.400000000000000000e+01,2.000000000000000000e+00,1.398199527563842803e+00,4.660665091879474531e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.844055934630079163e-01,1.844055934615349279e-01,4.008205623169899893e-11
2.400000000000000000e+01,3.000000000000000000e+00,1.398199527563842803e+00,4.660665091879474531e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.844056186025601063e-01,1.844056186033528333e-01,-2.157120045286518185e-11
2.400000000000000000e+01,4.000000000000000000e+00,1.398199527563842803e+00,4.660665091879474531e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.034802259516599099e+00,1.034802259520966050e+00,-1.188307970467419145e-10
2.400000000000000000e+01,5.000000000000000000e+00,1.398199527563842803e+00,4.660665091879474531e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.034807137764514273e+00,1.034807137759254925e+00,1.431141637692138792e-10
2.400000000000000000e+01,6.000000000000000000e+00,1.398199527563842803e+00,4.660665091879474531e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.036786908885614977e+00,1.036786908881524027e+00,1.113204151517350489e-10
2.400000000000000000e+01,7.000000000000000000e+00,1.398199527563842803e+00,4.660665091879474531e-01,9.321330183758949062e-01,0.000000000000000000e+00,1.036786931954954749e+00,1.036786931957911717e+00,-8.046319846806641521e-11
2.500000000000000000e+01,0.000000000000000000e+00,1.425662759991404460e+00,4.854859470707785785e-01,9.127135804930637253e-01,0.000000000000000000e+00,4.556939397488501964e-02,4.556939397443461603e-02,1.225610641605229878e-11
2.500000000000000000e+01,1.000000000000000000e+00,1.425662759991404460e+00,4.854859470707785785e-01,9.127135804930637253e-01,0.000000000000000000e+00,5.641117707939365816e-02,5.641117707897568001e-02,1.137376493889604603e-11
2.500000000000000000e+01,2.000000000000000000e+00,1.425662759991404460e+00,4.854859470707785785e-01,9.127135804930637253e-01,0.000000000000000000e+00,1.791793262774258322e-01,1.791793262771000927e-01,8.863821592900310220e-12
2.500000000000000000e+01,3.000000000000000000e+00,1.425662759991404460e+00,4.854859470707785785e-01,9.127135804930637253e-01,0.000000000000000000e+00,1.909411817976303660e-01,1.909411817972899716e-01,9.262602932458197863e-12
2.500000000000000000e+01,4.000000000000000000e+00,1.425662759991404460e+00,4.854859470707785785e-01,9.127135804930637253e-01,0.000000000000000000e+00,1.018347206839172125e+00,1.018347206838802421e+00,1.006016561157397153e-11
2.500000000000000000e+01,5.000000000000000000e+00,1.425662759991404460e+00,4.854859470707785785e-01,9.127135804930637253e-01,0.000000000000000000e+00,1.035546973315222496e+00,1.035546973314541042e+00,1.854333228944175279e-11
2.500000000000000000e+01,6.000000000000000000e+00,1.425662759991404460e+00,4.854859470707785785e-01,9.127135804930637253e-01,0.000000000000000000e+00,1.037809619038484676e+00,1.037809619037995734e+00,1.330479560161314548e-11
2.500000000000000000e+01,7.000000000000000000e+00,1.425662759991404460e+00,4.854859470707785785e-01,9.127135804930637253e-01,0.000000000000000000e+00,1.050100885765826053e+00,1.050100885765249847e+00,1.567935721443511104e-11
2.600000000000000000e+01,0.000000000000000000e+00,1.453125992418966117e+00,5.049053849536097038e-01,8.932941426102326554e-01,0.000000000000000000e+00,4.033473148562940341e-02,4.033473148518439827e-02,1.210920685062804017e-11
2.600000000000000000e+01,1.000000000000000000e+00,1.453125992418966117e+00,5.049053849536097038e-01,8.932941426102326554e-01,0.000000000000000000e+00,5.992603417620676054e-02,5.992603417579457636e-02,1.121610280890985504e-11
2.600000000000000000e+01,2.000000000000000000e+00,1.453125992418966117e+00,5.049053849536097038e-01,8.932941426102326554e-01,0.000000000000000000e+00,1.743666689377543766e-01,1.743666689374389067e-01,8.584372548134366791e-12
2.600000000000000000e+01,3.000000000000000000e+00,1.453125992418966117e+00,5.049053849536097038e-01,8.932941426102326554e-01,0.000000000000000000e+00,1.995139645715477972e-01,1.995139645712042387e-01,9.348703448953650363e-12
2.600000000000000000e+01,4.000000000000000000e+00,1.453125992418966117e+00,5.049053849536097038e-01,8.932941426102326554e-01,0.000000000000000000e+00,9.994742018435418540e-01,9.994742018431416186e-01,1.089096006898623692e-11
2.600000000000000000e+01,5.000000000000000000e+00,1.453125992418966117e+00,5.049053849536097038e-01,8.932941426102326554e-01,0.000000000000000000e+00,1.035391634001776584e+00,1.035391634001055383e+00,1.962487561945481238e-11
2.600000000000000000e+01,6.000000000000000000e+00,1.453125992418966117e+00,5.049053849536097038e-01,8.932941426102326554e-01,0.000000000000000000e+00,1.039673856832054710e+00,1.039673856831556664e+00,1.355252340345971082e-11
2.600000000000000000e+01,7.000000000000000000e+00,1.453125992418966117e+00,5.049053849536097038e-01,8.932941426102326554e-01,0.000000000000000000e+00,1.063303915411013323e+00,1.063303915410400036e+00,1.668839484634673270e-11
2.700000000000000000e+01,0.000000000000000000e+00,1.480589224846527774e+00,5.243248228364408847e-01,8.738747047274014745e-01,0.000000000000000000e+00,3.559239965496512059e-02,3.559239965452598575e-02,1.194946773449831815e-11
2.700000000000000000e+01,1.000000000000000000e+00,1.480589224846527774e+00,5.243248228364408847e-01,8.738747047274014745e-01,0.000000000000000000e+00,6.209424067757559479e-02,6.209424067717006501e-02,1.103502738057840849e-11
2.700000000000000000e+01,2.000000000000000000e+00,1.480589224846527774e+00,5.243248228364408847e-01,8.738747047274014745e-01,0.000000000000000000e+00,1.699815960397199899e-01,1.699815960394129855e-01,8.354015903124602504e-12
2.700000000000000000e+01,3.000000000000000000e+00,1.480589224846527774e+00,5.243248228364408847e-01,8.738747047274014745e-01,0.000000000000000000e+00,2.097293916252428447e-01,2.097293916248926804e-01,9.528457158830121882e-12
2.700000000000000000e+01,4.000000000000000000e+00,1.480589224846527774e+00,5.243248228364408847e-01,8.738747047274014745e-01,0.000000000000000000e+00,9.795024144413640999e-01,9.795024144409493205e-01,1.128672033778989731e-11
2.700000000000000000e+01,5.000000000000000000e+00,1.480589224846527774e+00,5.243248228364408847e-01,8.738747047274014745e-01,0.000000000000000000e+00,1.035240347341779943e+00,1.035240347341031431e+00,2.036805902499451003e-11
2.700000000000000000e+01,6.000000000000000000e+00,1.480589224846527774e+00,5.243248228364408847e-01,8.738747047274014745e-01,0.000000000000000000e+00,1.041451334553065378e+00,1.041451334552569996e+00,1.348001770535827773e-11
2.700000000000000000e+01,7.000000000000000000e+00,1.480589224846527774e+00,5.243248228364408847e-01,8.738747047274014745e-01,0.000000000000000000e+00,1.075440775760220014e+00,1.075440775759573198e+00,1.760075821412311132e-11
2.800000000000000000e+01,0.000000000000000000e+00,1.508052457274089431e+00,5.437442607192720656e-01,8.544552668445702936e-01,0.000000000000000000e+00,3.134416655164279364e-02,3.134416655120908501e-02,1.180181290138550191e-11
2.800000000000000000e+01,1.000000000000000000e+00,1.508052457274089431e+00,5.437442607192720656e-01,8.544552668445702936e-01,0.000000000000000000e+00,6.323288142197830419e-02,6.323288142157656999e-02,1.093174452416829354e-11
2.800000000000000000e+01,2.000000000000000000e+00,1.508052457274089431e+00,5.437442607192720656e-01,8.544552668445702936e-01,0.000000000000000000e+00,1.660353573279602646e-01,1.660353573276579509e-01,8.226375663758535765e-12
2.800000000000000000e+01,3.000000000000000000e+00,1.508052457274089431e+00,5.437442607192720656e-01,8.544552668445702936e-01,0.000000000000000000e+00,2.210879071164950638e-01,2.210879071161382381e-01,9.709721404083707027e-12
2.800000000000000000e+01,4.000000000000000000e+00,1.508052457274089431e+00,5.437442607192720656e-01,8.544552668445702936e-01,0.000000000000000000e+00,9.589520905962718444e-01,9.589520905958431873e-01,1.166435418206820064e-11
2.800000000000000000e+01,5.000000000000000000e+00,1.508052457274089431e+00,5.437442607192720656e-01,8.544552668445702936e-01,0.000000000000000000e+00,1.035191020196126077e+00,1.035191020195361356e+00,2.080913535511156630e-11
2.800000000000000000e+01,6.000000000000000000e+00,1.508052457274089431e+00,5.437442607192720656e-01,8.544552668445702936e-01,0.000000000000000000e+00,1.043019675755013420e+00,1.043019675754502273e+00,1.390900975245842822e-11
2.800000000000000000e+01,7.000000000000000000e+00,1.508052457274089431e+00,5.437442607192720656e-01,8.544552668445702936e-01,0.000000000000000000e+00,1.086441918734436962e+00,1.086441918733777712e+00,1.793911813859647005e-11
2.900000000000000000e+01,0.000000000000000000e+00,1.535515689701651088e+00,5.631636986021031355e-01,8.350358289617392238e-01,0.000000000000000000e+00,2.759166330352394100e-02,2.759166330309392734e-02,1.170126789034640389e-11
2.900000000000000000e+01,1.000000000000000000e+00,1.535515689701651088e+00,5.631636986021031355e-01,8.350358289617392238e-01,0.000000000000000000e+00,6.364889162068809725e-02,6.364889162029085945e-02,1.080939115862212368e-11
2.900000000000000000e+01,2.000000000000000000e+00,1.535515689701651088e+00,5.631636986021031355e-01,8.350358289617392238e-01,0.000000000000000000e+00,1.625369263291739919e-01,1.625369263288728439e-01,8.194654420839159294e-12
2.900000000000000000e+01,3.000000000000000000e+00,1.535515689701651088e+00,5.631636986021031355e-01,8.350358289617392238e-01,0.000000000000000000e+00,2.330494472422957597e-01,2.330494472419305518e-01,9.937812246027801682e-12
2.900000000000000000e+01,4.000000000000000000e+00,1.535515689701651088e+00,5.631636986021031355e-01,8.350358289617392238e-01,0.000000000000000000e+00,9.384066352744737660e-01,9.384066352740357830e-01,1.191812412542321887e-11
2.900000000000000000e+01,5.000000000000000000e+00,1.535515689701651088e+00,5.631636986021031355e-01,8.350358289617392238e-01,0.000000000000000000e+00,1.035248854046166622e+00,1.035248854045397904e+00,2.091789390226371835e-11
2.900000000000000000e+01,6.000000000000000000e+00,1.535515689701651088e+00,5.631636986021031355e-01,8.350358289617392238e-01,0.000000000000000000e+00,1.044351743158276280e+00,1.044351743157736268e+00,1.469448814855729772e-11
2.900000000000000000e+01,7.000000000000000000e+00,1.535515689701651088e+00,5.631636986021031355e-01,8.350358289617392238e-01,0.000000000000000000e+00,1.096254109121426623e+00,1.096254109120753162e+00,1.832581519513745191e-11
3.000000000000000000e+01,0.000000000000000000e+00,1.562978922129212744e+00,5.825831364849343164e-01,8.156163910789080429e-01,0.000000000000000000e+00,2.433636838608480013e-02,2.433636838566211047e-02,1.150197162902853017e-11
3.000000000000000000e+01,1.000000000000000000e+00,1.562978922129212744e+00,5.825831364849343164e-01,8.156163910789080429e-01,0.000000000000000000e+00,6.360144606953188617e-02,6.360144606914097665e-02,1.063719012563121707e-11
3.000000000000000000e+01,2.000000000000000000e+00,1.562978922129212744e+00,5.825831364849343164e-01,8.156163910789080429e-01,0.000000000000000000e+00,1.594933841737093683e-01,1.594933841734064162e-01,8.243746820595338436e-12
3.000000000000000000e+01,3.000000000000000000e+00,1.562978922129212744e+00,5.825831364849343164e-01,8.156163910789080429e-01,0.000000000000000000e+00,2.450649568445664173e-01,2.450649568441918280e-01,1.019309272475993516e-11
3.000000000000000000e+01,4.000000000000000000e+00,1.562978922129212744e+00,5.825831364849343164e-01,8.156163910789080429e-01,0.000000000000000000e+00,9.185069931317936254e-01,9.185069931313623037e-01,1.173685988016963373e-11
3.000000000000000000e+01,5.000000000000000000e+00,1.562978922129212744e+00,5.825831364849343164e-01,8.156163910789080429e-01,0.000000000000000000e+00,1.035398601309990507e+00,1.035398601309247324e+00,2.022304762879164062e-11
3.000000000000000000e+01,6.000000000000000000e+00,1.562978922129212744e+00,5.825831364849343164e-01,8.156163910789080429e-01,0.000000000000000000e+00,1.045443600366611880e+00,1.045443600366045889e+00,1.540141870504627801e-11
3.000000000000000000e+01,7.000000000000000000e+00,1.562978922129212744e+00,5.825831364849343164e-01,8.156163910789080429e-01,0.000000000000000000e+00,1.104834172061752051e+00,1.104834172061085695e+00,1.813246666686695936e-11
3.100000000000000000e+01,0.000000000000000000e+00,1.590442154556774401e+00,6.020025743677654972e-01,7.961969531960768620e-01,0.000000000000000000e+00,2.157959311981119330e-02,2.157959311939050551e-02,1.144749794699138565e-11
3.100000000000000000e+01,1.000000000000000000e+00,1.590442154556774401e+00,6.020025743677654972e-01,7.961969531960768620e-01,0.000000000000000000e+00,6.329277580456814378e-02,6.329277580417880245e-02,1.059451750122776963e-11
3.100000000000000000e+01,2.000000000000000000e+00,1.590442154556774401e+00,6.020025743677654972e-01,7.961969531960768620e-01,0.000000000000000000e+00,1.569102492569478813e-01,1.569102492566412099e-01,8.344952690861922358e-12
3.100000000000000000e+01,3.000000000000000000e+00,1.590442154556774401e+00,6.020025743677654972e-01,7.961969531960768620e-01,0.000000000000000000e+00,2.565836042958880570e-01,2.565836042955041973e-01,1.044535213273783977e-11
3.100000000000000000e+01,4.000000000000000000e+00,1.590442154556774401e+00,6.020025743677654972e-01,7.961969531960768620e-01,0.000000000000000000e+00,8.999381934661161431e-01,8.999381934656908166e-01,1.157372205944140726e-11
3.100000000000000000e+01,5.000000000000000000e+00,1.590442154556774401e+00,6.020025743677654972e-01,7.961969531960768620e-01,0.000000000000000000e+00,1.035614721106600467e+00,1.035614721105895697e+00,1.917775714782930160e-11
3.100000000000000000e+01,6.000000000000000000e+00,1.590442154556774401e+00,6.020025743677654972e-01,7.961969531960768620e-01,0.000000000000000000e+00,1.046304443840433196e+00,1.046304443839838783e+00,1.617481281812824173e-11
3.100000000000000000e+01,7.000000000000000000e+00,1.590442154556774401e+00,6.020025743677654972e-01,7.961969531960768620e-01,0.000000000000000000e+00,1.112147203134816076e+00,1.112147203134157269e+00,1.792703385557956426e-11
